season,home,away,week,score_home,score_away,winner,loser,team_possesion,field_position,field_team,field_yards,yards_to_td,quarter,to_go,time_left_qtr,penalty_on,penalty,penalty_yards,full_description,game_type,team_possesion_cat,team_penalty_cat,penalty_side,opportunity,yards_to_go
2011,NYJ,NE,10,16,37,NE,NYJ,NYJ,NYJ 35,NYJ,35,65,Q3,,,NE,Illegal Block Above the Waist,9,"(NYJ, NYJ 35, Q3) N.Folk kicks 68 yards from NYJ 35 to NE -3. D.Woodhead to NE 22 for 25 yards (D.Strickland). PENALTY on NE, Illegal Block Above the Waist, 9 yards, enforced at NE 19.",REG,Opponent,NE,Defensive Penalty,,
2011,NYJ,NE,10,16,37,NE,NYJ,NE,NYJ 14,NYJ,14,14,Q3,3 and 11,10:48,NE,Illegal Touch Pass,5,"(NE, NYJ 14, Q3, 3 and 11) (10:48) (Shotgun) T.Brady pass short left to R.Gronkowski for 14 yards, TOUCHDOWN. Penalty on NYJ-J.Leonhard, Illegal Contact, declined. The Replay Assistant challenged the pass completion ruling, and the play was REVERSED. (Shotgun) T.Brady pass short left to R.Gronkowski for 14 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on NE-R.Gronkowski, Illegal Touch Pass, 5 yards, enforced at NYJ 14 - No Play.",REG,NE,NE,Offensive Penalty,3,11
2011,NYJ,NE,10,16,37,NE,NYJ,NE,NYJ 5,NYJ,5,5,Q3,3 and 3,4:47,NE,Unsportsmanlike Conduct,15,"(NE, NYJ 5, Q3, 3 and 3) (4:47) (Shotgun) T.Brady pass short middle to R.Gronkowski for 5 yards, TOUCHDOWN. PENALTY on NE-R.Gronkowski, Unsportsmanlike Conduct, 15 yards, enforced between downs.",REG,NE,NE,Offensive Penalty,3,3
2011,NYJ,NE,10,16,37,NE,NYJ,NYJ,NYJ 20,NYJ,20,80,Q4,1 and 10,8:04,NYJ,Illegal Use of Hands,10,"(NYJ, NYJ 20, Q4, 1 and 10) (8:04) (Shotgun) M.Sanchez pass incomplete deep right to D.Keller. PENALTY on NYJ-W.Hunter, Illegal Use of Hands, 10 yards, enforced at NYJ 20 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
2011,NE,KC,11,34,3,NE,KC,NE,NE 36,NE,36,64,Q1,3 and 8,12:54,NE,Intentional Grounding,10,"(NE, NE 36, Q1, 3 and 8) (12:54) (Shotgun) T.Brady pass incomplete short left. PENALTY on NE-T.Brady, Intentional Grounding, 10 yards, enforced at NE 36.",REG,NE,NE,Offensive Penalty,3,8
2011,NE,KC,11,34,3,NE,KC,NE,NE 26,NE,26,74,Q1,4 and 18,12:50,KC,Illegal Block Above the Waist,10,"(NE, NE 26, Q1, 4 and 18) (12:50) Z.Mesko punts 52 yards to KC 22, Center-D.Aiken. J.Arenas to KC 34 for 12 yards (D.Aiken; D.Woodhead). PENALTY on KC-J.Brown, Illegal Block Above the Waist, 10 yards, enforced at KC 30.",REG,NE,Opponent,Defensive Penalty,4,18
2011,NE,KC,11,34,3,NE,KC,KC,NE 36,NE,36,36,Q1,4 and 1,9:52,KC,Delay of Game,4,"(KC, NE 36, Q1, 4 and 1) (9:52) (Run formation) J.Gaither reported in as eligible.  PENALTY on KC-T.Palko, Delay of Game, 4 yards, enforced at NE 36 - No Play.",REG,Opponent,Opponent,Offensive Penalty,4,1
2011,NE,KC,11,34,3,NE,KC,KC,NE 5,NE,5,5,Q1,1 and 5,3:50,KC,Illegal Shift,5,"(KC, NE 5, Q1, 1 and 5) (3:50) T.Jones left guard to NE 2 for 3 yards (J.Mayo). PENALTY on KC-S.Breaston, Illegal Shift, 5 yards, enforced at NE 5 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,5
2011,NE,KC,11,34,3,NE,KC,KC,NE 45,NE,45,45,Q2,3 and 11,8:46,KC,Offensive Holding,10,"(KC, NE 45, Q2, 3 and 11) (8:46) T.Jones right guard to NE 31 for 14 yards (J.Ihedigbo). PENALTY on KC-L.Pope, Offensive Holding, 10 yards, enforced at NE 38.",REG,Opponent,Opponent,Offensive Penalty,3,11
2011,NE,KC,11,34,3,NE,KC,NE,KC 6,KC,6,6,Q2,1 and 6,00:59,NE,False Start,5,"(NE, KC 6, Q2, 1 and 6) (:59) (Shotgun) PENALTY on NE-L.Mankins, False Start, 5 yards, enforced at KC 6 - No Play.",REG,NE,NE,Offensive Penalty,1,6
2011,NE,KC,11,34,3,NE,KC,KC,NE 33,NE,33,33,Q4,4 and 7,6:42,KC,Delay of Game,5,"(KC, NE 33, Q4, 4 and 7) (6:42) (Shotgun) PENALTY on KC-T.Palko, Delay of Game, 5 yards, enforced at NE 33 - No Play.",REG,Opponent,Opponent,Offensive Penalty,4,7
2011,NE,KC,11,34,3,NE,KC,NE,KC 1,KC,1,1,Q4,3 and 1,1:14,NE,Illegal Shift,5,"(NE, KC 1, Q4, 3 and 1) (1:14) (Shotgun) T.Brady pass short left to A.Hernandez for 1 yard, TOUCHDOWN NULLIFIED by Penalty. PENALTY on NE, Illegal Shift, 5 yards, enforced at KC 1 - No Play. Penalty on NE-L.Mankins, Unsportsmanlike Conduct, declined.",REG,NE,NE,Offensive Penalty,3,1
2011,PHI,NE,12,20,38,NE,PHI,NE,NE 28,NE,28,72,Q1,3 and 2,7:16,PHI,Defensive 12 On-field,5,"(NE, NE 28, Q1, 3 and 2) (7:16) B.Green-Ellis right tackle to NE 28 for no gain (J.Chaney). PENALTY on PHI, Defensive 12 On-field, 5 yards, enforced at NE 28 - No Play.",REG,NE,Opponent,Defensive Penalty,3,2
2011,PHI,NE,12,20,38,NE,PHI,NE,PHI 27,PHI,27,27,Q1,3 and 1,3:27,PHI,Defensive Offside,5,"(NE, PHI 27, Q1, 3 and 1) (3:27) PENALTY on PHI-D.Landri, Defensive Offside, 5 yards, enforced at PHI 27 - No Play.",REG,NE,Opponent,Defensive Penalty,3,1
2011,PHI,NE,12,20,38,NE,PHI,NE,NE 31,NE,31,69,Q2,2 and 18,14:20,PHI,Defensive Offside,5,"(NE, NE 31, Q2, 2 and 18) (14:20) T.Brady pass short right to A.Hernandez to NE 30 for -1 yards (J.Hanson). PENALTY on PHI-T.Cole, Defensive Offside, 5 yards, enforced at NE 31 - No Play.",REG,NE,Opponent,Defensive Penalty,2,18
2011,PHI,NE,12,20,38,NE,PHI,NE,PHI 2,PHI,2,2,Q2,,,NE,False Start,5,"(NE, PHI 2, Q2) S.Gostkowski extra point is GOOD, Center-D.Aiken, Holder-Z.Mesko. PENALTY on NE-D.Thomas, False Start, 5 yards, enforced at PHI 2 - No Play.",REG,NE,NE,Offensive Penalty,,
2011,PHI,NE,12,20,38,NE,PHI,NE,NE 34,NE,34,66,Q2,1 and 10,1:58,PHI,Neutral Zone Infraction,5,"(NE, NE 34, Q2, 1 and 10) (1:58) (Shotgun) PENALTY on PHI-J.Babin, Neutral Zone Infraction, 5 yards, enforced at NE 34 - No Play.",REG,NE,Opponent,Defensive Penalty,1,10
2011,PHI,NE,12,20,38,NE,PHI,NE,PHI 48,PHI,48,48,Q2,1 and 10,1:35,PHI,Illegal Use of Hands,5,"(NE, PHI 48, Q2, 1 and 10) (1:35) (No Huddle, Shotgun) T.Brady pass incomplete short middle to R.Gronkowski. PENALTY on PHI-D.Landri, Illegal Use of Hands, 5 yards, enforced at PHI 48 - No Play.",REG,NE,Opponent,Defensive Penalty,1,10
2011,PHI,NE,12,20,38,NE,PHI,PHI,PHI 24,PHI,24,76,Q2,3 and 6,00:18,PHI,False Start,5,"(PHI, PHI 24, Q2, 3 and 6) (:18) (Shotgun) PENALTY on PHI-D.Watkins, False Start, 5 yards, enforced at PHI 24 - No Play.",REG,Opponent,Opponent,Offensive Penalty,3,6
2011,PHI,NE,12,20,38,NE,PHI,PHI,NE 49,NE,49,49,Q3,4 and 10,1:09,PHI,Offensive Holding,10,"(PHI, NE 49, Q3, 4 and 10) (1:09) C.Henry punts 34 yards to NE 15, Center-J.Dorenbos, fair catch by W.Welker. PENALTY on PHI-N.Allen, Offensive Holding, 10 yards, enforced at NE 15.",REG,Opponent,Opponent,Offensive Penalty,4,10
2011,PHI,NE,12,20,38,NE,PHI,PHI,PHI 36,PHI,36,64,Q4,1 and 10,8:03,NE,Illegal Contact,5,"(PHI, PHI 36, Q4, 1 and 10) (8:03) (Shotgun) V.Young sacked at PHI 20 for -16 yards (M.Anderson). PENALTY on NE-P.Adams, Illegal Contact, 5 yards, enforced at PHI 36 - No Play.",REG,Opponent,NE,Defensive Penalty,1,10
2011,PHI,NE,12,20,38,NE,PHI,PHI,PHI 41,PHI,41,59,Q4,2 and 10,7:34,PHI,False Start,5,"(PHI, PHI 41, Q4, 2 and 10) (7:34) (Shotgun) PENALTY on PHI-C.Hall, False Start, 5 yards, enforced at PHI 41 - No Play.",REG,Opponent,Opponent,Offensive Penalty,2,10
2011,PHI,NE,12,20,38,NE,PHI,NE,NE 45,NE,45,55,Q4,1 and 10,6:54,NE,Offensive Holding,10,"(NE, NE 45, Q4, 1 and 10) (6:54) Brian Hoyer replaces Tom Brady at Quarterback. S.Vereen up the middle to NE 45 for no gain (N.Allen). PENALTY on NE-B.Waters, Offensive Holding, 10 yards, enforced at NE 45 - No Play.",REG,NE,NE,Offensive Penalty,1,10
2011,PHI,NE,12,20,38,NE,PHI,PHI,PHI 48,PHI,48,52,Q4,1 and 10,2:28,PHI,Offensive Holding,10,"(PHI, PHI 48, Q4, 1 and 10) (2:28) (Shotgun) V.Young pass incomplete deep left to R.Cooper. PENALTY on PHI-T.Herremans, Offensive Holding, 10 yards, enforced at PHI 48 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
2011,PHI,NE,12,20,38,NE,PHI,PHI,PHI 38,PHI,38,62,Q4,1 and 20,2:22,PHI,False Start,5,"(PHI, PHI 38, Q4, 1 and 20) (2:22) (Shotgun) PENALTY on PHI-J.Avant, False Start, 5 yards, enforced at PHI 38 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,20
2011,NE,IND,13,31,24,NE,IND,IND,IND 20,IND,20,80,Q1,1 and 10,15:00,IND,Offensive Holding,10,"(IND, IND 20, Q1, 1 and 10) (15:00) J.Addai up the middle to IND 26 for 6 yards (J.Mayo; N.Koutouvides). PENALTY on IND-J.Saturday, Offensive Holding, 10 yards, enforced at IND 20 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
2011,NE,IND,13,31,24,NE,IND,NE,IND 29,IND,29,29,Q1,1 and 10,10:39,IND,Illegal Substitution,5,"(NE, IND 29, Q1, 1 and 10) (10:39) B.Green-Ellis right tackle to IND 26 for 3 yards (P.Angerer). PENALTY on IND, Illegal Substitution, 5 yards, enforced at IND 29 - No Play.",REG,NE,Opponent,Defensive Penalty,1,10
2011,NE,IND,13,31,24,NE,IND,IND,NE 1,NE,1,1,Q2,3 and 1,14:35,IND,False Start,4,"(IND, NE 1, Q2, 3 and 1) (14:35) Q.Ojinnaka reported in as eligible.  PENALTY on IND-Q.Ojinnaka, False Start, 4 yards, enforced at NE 1 - No Play.",REG,Opponent,Opponent,Offensive Penalty,3,1
2011,NE,IND,13,31,24,NE,IND,NE,NE 43,NE,43,57,Q2,4 and 2,11:24,NE,Delay of Game,5,"(NE, NE 43, Q2, 4 and 2) (11:24) (Punt formation) PENALTY on NE, Delay of Game, 5 yards, enforced at NE 43 - No Play.",REG,NE,NE,Offensive Penalty,4,2
2011,NE,IND,13,31,24,NE,IND,NE,IND 29,IND,29,29,Q2,1 and 10,5:28,NE,Offensive Holding,10,"(NE, IND 29, Q2, 1 and 10) (5:28) (No Huddle, Shotgun) T.Brady pass incomplete short middle to R.Gronkowski. PENALTY on NE-M.Light, Offensive Holding, 10 yards, enforced at IND 29 - No Play.",REG,NE,NE,Offensive Penalty,1,10
2011,NE,IND,13,31,24,NE,IND,IND,IND 21,IND,21,79,Q2,2 and 9,2:14,IND,False Start,5,"(IND, IND 21, Q2, 2 and 9) (2:14) (Shotgun) PENALTY on IND-A.Castonzo, False Start, 5 yards, enforced at IND 21 - No Play.",REG,Opponent,Opponent,Offensive Penalty,2,9
2011,NE,IND,13,31,24,NE,IND,IND,IND 17,IND,17,83,Q3,2 and 7,3:23,IND,False Start,5,"(IND, IND 17, Q3, 2 and 7) (3:23) PENALTY on IND-A.Castonzo, False Start, 5 yards, enforced at IND 17 - No Play.",REG,Opponent,Opponent,Offensive Penalty,2,7
2011,NE,IND,13,31,24,NE,IND,IND,IND 35,IND,35,65,Q4,,,NE,Encroachment,5,"(IND, IND 35, Q4) (Onside Kick formation) PENALTY on NE-G.Guyton, Encroachment, 5 yards, enforced at IND 35 - No Play.",REG,Opponent,NE,Defensive Penalty,,
2011,WAS,NE,14,27,34,NE,WAS,WAS,NE 1,NE,1,1,Q1,3 and 1,7:16,WAS,False Start,5,"(WAS, NE 1, Q1, 3 and 1) (7:16) PENALTY on WAS-L.Paulsen, False Start, 5 yards, enforced at NE 1 - No Play.",REG,Opponent,Opponent,Offensive Penalty,3,1
2011,WAS,NE,14,27,34,NE,WAS,WAS,WAS 16,WAS,16,84,Q1,2 and 10,5:10,WAS,Offensive Holding,8,"(WAS, WAS 16, Q1, 2 and 10) (5:10) R.Helu right guard to WAS 18 for 2 yards (M.Anderson, A.Carter). PENALTY on WAS-M.Hurt, Offensive Holding, 8 yards, enforced at WAS 16 - No Play.",REG,Opponent,Opponent,Offensive Penalty,2,10
2011,WAS,NE,14,27,34,NE,WAS,WAS,WAS 8,WAS,8,92,Q1,3 and 18,4:36,NE,Defensive Pass Interference,11,"(WAS, WAS 8, Q1, 3 and 18) (4:36) R.Grossman pass incomplete short right to J.Gaffney (D.McCourty). PENALTY on NE-D.McCourty, Defensive Pass Interference, 11 yards, enforced at WAS 8 - No Play.",REG,Opponent,NE,Defensive Penalty,3,18
2011,WAS,NE,14,27,34,NE,WAS,WAS,NE 22,NE,22,22,Q2,3 and 9,4:26,NE,Roughing the Passer,11,"(WAS, NE 22, Q2, 3 and 9) (4:26) (Shotgun) R.Grossman pass short right intended for E.Royster INTERCEPTED by D.McCourty [A.Carter] at NE 17. D.McCourty to NE 38 for 21 yards. PENALTY on NE-A.Carter, Roughing the Passer, 11 yards, enforced at NE 22 - No Play.",REG,Opponent,NE,Defensive Penalty,3,9
2011,WAS,NE,14,27,34,NE,WAS,NE,WAS 23,WAS,23,23,Q2,2 and 4,1:07,WAS,Unnecessary Roughness,10,"(NE, WAS 23, Q2, 2 and 4) (1:07) (No Huddle, Shotgun) T.Brady scrambles up the middle to WAS 20 for 3 yards (L.Fletcher). PENALTY on WAS-L.Fletcher, Unnecessary Roughness, 10 yards, enforced at WAS 20. 59-Fletcher called for forearm to the head",REG,NE,Opponent,Defensive Penalty,2,4
2011,WAS,NE,14,27,34,NE,WAS,NE,NE 34,NE,34,66,Q3,1 and 10,14:21,WAS,Unsportsmanlike Conduct,15,"(NE, NE 34, Q3, 1 and 10) (14:21) (No Huddle, Shotgun) T.Brady pass incomplete deep middle to R.Gronkowski (D.Gomes). PENALTY on WAS-D.Hall, Defensive Holding, 5 yards, enforced at NE 34 - No Play. PENALTY on WAS-D.Hall, Unsportsmanlike Conduct, 15 yards, enforced between downs.",REG,NE,Opponent,Defensive Penalty,1,10
2011,WAS,NE,14,27,34,NE,WAS,NE,WAS 27,WAS,27,27,Q3,2 and 2,12:46,NE,Offensive Holding,10,"(NE, WAS 27, Q3, 2 and 2) (12:46) (No Huddle, Shotgun) D.Woodhead left end to WAS 27 for no gain (R.Doughty; P.Riley). PENALTY on NE-M.Light, Offensive Holding, 10 yards, enforced at WAS 27 - No Play.",REG,NE,NE,Offensive Penalty,2,2
2011,WAS,NE,14,27,34,NE,WAS,WAS,NE 29,NE,29,29,Q3,2 and 10,9:30,NE,Unnecessary Roughness,15,"(WAS, NE 29, Q3, 2 and 10) (9:30) R.Grossman pass short right to E.Royster to NE 33 for -4 yards (V.Wilfork). PENALTY on NE-V.Wilfork, Unnecessary Roughness, 15 yards, enforced at NE 33.",REG,Opponent,NE,Defensive Penalty,2,10
2011,WAS,NE,14,27,34,NE,WAS,NE,NE 35,NE,35,65,Q3,,,WAS,Offensive Holding,10,"(NE, NE 35, Q3) S.Gostkowski kicks 60 yards from NE 35 to WAS 5. B.Banks to WAS 22 for 17 yards (J.Edelman; K.Arrington). PENALTY on WAS-R.Doughty, Offensive Holding, 10 yards, enforced at WAS 22.",REG,NE,Opponent,Defensive Penalty,,
2011,WAS,NE,14,27,34,NE,WAS,WAS,WAS 20,WAS,20,80,Q4,1 and 10,12:43,WAS,Offensive Holding,10,"(WAS, WAS 20, Q4, 1 and 10) (12:43) R.Grossman pass deep middle to S.Moss to WAS 46 for 26 yards (J.Ihedigbo; D.Fletcher). PENALTY on WAS-M.Hurt, Offensive Holding, 10 yards, enforced at WAS 20 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
2011,WAS,NE,14,27,34,NE,WAS,WAS,NE 5,NE,5,5,Q4,2 and 5,1:15,WAS,Offensive Pass Interference,10,"(WAS, NE 5, Q4, 2 and 5) (1:15) R.Grossman pass short right to S.Moss for 5 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on WAS-S.Moss, Offensive Pass Interference, 10 yards, enforced at NE 5 - No Play.",REG,Opponent,Opponent,Offensive Penalty,2,5
2011,DEN,NE,15,23,41,NE,DEN,NE,NE 23,NE,23,77,Q1,3 and 7,4:16,DEN,Defensive Holding,5,"(NE, NE 23, Q1, 3 and 7) (4:16) (Shotgun) T.Brady pass incomplete short right to R.Gronkowski (C.Harris). PENALTY on DEN-C.Harris, Defensive Holding, 5 yards, enforced at NE 23 - No Play.",REG,NE,Opponent,Defensive Penalty,3,7
2011,DEN,NE,15,23,41,NE,DEN,NE,DEN 40,DEN,40,40,Q2,2 and 10,3:57,DEN,Neutral Zone Infraction,5,"(NE, DEN 40, Q2, 2 and 10) (3:57) (Shotgun) PENALTY on DEN, Neutral Zone Infraction, 5 yards, enforced at DEN 40 - No Play.",REG,NE,Opponent,Defensive Penalty,2,10
2011,DEN,NE,15,23,41,NE,DEN,NE,NE 11,NE,11,89,Q3,3 and 19,13:42,NE,Delay of Game,5,"(NE, NE 11, Q3, 3 and 19) (13:42) (Shotgun) PENALTY on NE-T.Brady, Delay of Game, 5 yards, enforced at NE 11 - No Play.",REG,NE,NE,Offensive Penalty,3,19
2011,DEN,NE,15,23,41,NE,DEN,NE,NE 6,NE,6,94,Q3,3 and 24,13:21,DEN,Illegal Use of Hands,5,"(NE, NE 6, Q3, 3 and 24) (13:21) (Shotgun) T.Brady pass short right to W.Welker to NE 20 for 14 yards (D.Williams). PENALTY on DEN-R.Ayers, Illegal Use of Hands, 5 yards, enforced at NE 6 - No Play.",REG,NE,Opponent,Defensive Penalty,3,24
2011,DEN,NE,15,23,41,NE,DEN,DEN,DEN 40,DEN,40,60,Q3,4 and 18,4:37,DEN,False Start,5,"(DEN, DEN 40, Q3, 4 and 18) (4:37) (Punt formation) PENALTY on DEN, False Start, 5 yards, enforced at DEN 40 - No Play.",REG,Opponent,Opponent,Offensive Penalty,4,18
2011,DEN,NE,15,23,41,NE,DEN,NE,DEN 37,DEN,37,37,Q3,1 and 10,1:37,DEN,Face Mask (15 Yards),15,"(NE, DEN 37, Q3, 1 and 10) (1:37) (Shotgun) T.Brady pass short right to A.Hernandez to DEN 29 for 8 yards (W.Woodyard). PENALTY on DEN-R.McBean, Face Mask (15 Yards), 15 yards, enforced at DEN 29.",REG,NE,Opponent,Defensive Penalty,1,10
2011,DEN,NE,15,23,41,NE,DEN,DEN,DEN 8,DEN,8,92,Q3,1 and 10,00:36,DEN,Offensive Holding,4,"(DEN, DEN 8, Q3, 1 and 10) (:36) (Shotgun) W.McGahee up the middle to DEN 17 for 9 yards (S.Brown). PENALTY on DEN-O.Franklin, Offensive Holding, 4 yards, enforced at DEN 8 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
2011,DEN,NE,15,23,41,NE,DEN,NE,DEN 13,DEN,13,13,Q4,2 and 4,6:01,NE,Offensive Holding,10,"(NE, DEN 13, Q4, 2 and 4) (6:01) (Shotgun) T.Brady pass short middle to A.Hernandez to DEN 8 for 5 yards (C.Harris). PENALTY on NE-R.Wendell, Offensive Holding, 10 yards, enforced at DEN 13 - No Play.",REG,NE,NE,Offensive Penalty,2,4
2011,DEN,NE,15,23,41,NE,DEN,NE,DEN 1,DEN,1,1,Q4,1 and 1,4:47,DEN,Defensive 12 On-field,0,"(NE, DEN 1, Q4, 1 and 1) (4:47) T.Brady up the middle to DEN 3 for -2 yards (D.Williams). PENALTY on DEN, Defensive 12 On-field, 0 yards, enforced at DEN 1 - No Play.",REG,NE,Opponent,Defensive Penalty,1,1
2011,DEN,NE,15,23,41,NE,DEN,DEN,DEN 35,DEN,35,65,Q4,1 and 10,3:48,NE,Defensive Holding,5,"(DEN, DEN 35, Q4, 1 and 10) (3:48) T.Tebow pass short middle to L.Ball to DEN 43 for 8 yards (J.Mayo). PENALTY on NE-V.Wilfork, Defensive Holding, 5 yards, enforced at DEN 35 - No Play.",REG,Opponent,NE,Defensive Penalty,1,10
2011,DEN,NE,15,23,41,NE,DEN,NE,DEN 34,DEN,34,34,Q4,1 and 10,2:17,NE,Offensive Holding,10,"(NE, DEN 34, Q4, 1 and 10) (2:17) Direction Change. B.Green-Ellis left end to DEN 17 for 17 yards (R.McBean). PENALTY on NE-J.Edelman, Offensive Holding, 10 yards, enforced at DEN 34 - No Play.",REG,NE,NE,Offensive Penalty,1,10
2011,NE,MIA,16,27,24,NE,MIA,MIA,MIA 37,MIA,37,63,Q1,2 and 10,3:04,MIA,False Start,5,"(MIA, MIA 37, Q1, 2 and 10) (3:04) PENALTY on MIA-V.Carey, False Start, 5 yards, enforced at MIA 37 - No Play.",REG,Opponent,Opponent,Offensive Penalty,2,10
2011,NE,MIA,16,27,24,NE,MIA,MIA,MIA 7,MIA,7,93,Q2,2 and 14,11:42,MIA,Personal Foul,9,"(MIA, MIA 7, Q2, 2 and 14) (11:42) N.Garner reported in as eligible.  R.Bush up the middle to MIA 18 for 11 yards (R.Ninkovich; D.McCourty). PENALTY on MIA-J.Mastrud, Personal Foul, 9 yards, enforced at MIA 18.",REG,Opponent,Opponent,Offensive Penalty,2,14
2011,NE,MIA,16,27,24,NE,MIA,MIA,MIA 9,MIA,9,91,Q2,3 and 12,11:09,NE,Defensive Pass Interference,18,"(MIA, MIA 9, Q2, 3 and 12) (11:09) M.Moore pass incomplete deep right to B.Hartline [R.Ninkovich]. PENALTY on NE-D.McCourty, Defensive Pass Interference, 18 yards, enforced at MIA 9 - No Play.",REG,Opponent,NE,Defensive Penalty,3,12
2011,NE,MIA,16,27,24,NE,MIA,MIA,NE 20,NE,20,20,Q2,3 and 3,7:28,NE,Defensive Pass Interference,17,"(MIA, NE 20, Q2, 3 and 3) (7:28) (Shotgun) Direct snap to R.Bush.  R.Bush pass incomplete deep left to M.Moore. PENALTY on NE-R.Ninkovich, Defensive Pass Interference, 17 yards, enforced at NE 20 - No Play.",REG,Opponent,NE,Defensive Penalty,3,3
2011,NE,MIA,16,27,24,NE,MIA,NE,NE 41,NE,41,59,Q2,4 and 8,5:38,NE,False Start,5,"(NE, NE 41, Q2, 4 and 8) (5:38) (Punt formation) PENALTY on NE-N.Koutouvides, False Start, 5 yards, enforced at NE 41 - No Play.",REG,NE,NE,Offensive Penalty,4,8
2011,NE,MIA,16,27,24,NE,MIA,MIA,MIA 45,MIA,45,55,Q2,2 and 7,1:08,MIA,False Start,5,"(MIA, MIA 45, Q2, 2 and 7) (1:08) (No Huddle, Shotgun) PENALTY on MIA-M.Pouncey, False Start, 5 yards, enforced at MIA 45 - No Play.",REG,Opponent,Opponent,Offensive Penalty,2,7
2011,NE,MIA,16,27,24,NE,MIA,NE,MIA 39,MIA,39,39,Q3,3 and 6,13:10,MIA,Neutral Zone Infraction,5,"(NE, MIA 39, Q3, 3 and 6) (13:10) (No Huddle, Shotgun) PENALTY on MIA-K.Langford, Neutral Zone Infraction, 5 yards, enforced at MIA 39 - No Play.",REG,NE,Opponent,Defensive Penalty,3,6
2011,NE,MIA,16,27,24,NE,MIA,NE,MIA 38,MIA,38,38,Q3,1 and 10,10:45,MIA,Encroachment,5,"(NE, MIA 38, Q3, 1 and 10) (10:45) (Shotgun) PENALTY on MIA-J.Taylor, Encroachment, 5 yards, enforced at MIA 38 - No Play.",REG,NE,Opponent,Defensive Penalty,1,10
2011,NE,MIA,16,27,24,NE,MIA,MIA,MIA 46,MIA,46,54,Q3,1 and 10,00:25,MIA,Offensive Holding,10,"(MIA, MIA 46, Q3, 1 and 10) (:25) R.Bush left tackle to MIA 49 for 3 yards (S.Ellis; R.Ventrone). PENALTY on MIA-R.Incognito, Offensive Holding, 10 yards, enforced at MIA 46 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
2011,NE,MIA,16,27,24,NE,MIA,NE,NE 49,NE,49,51,Q4,2 and 10,10:59,NE,False Start,5,"(NE, NE 49, Q4, 2 and 10) (10:59) (No Huddle) PENALTY on NE-A.Hernandez, False Start, 5 yards, enforced at NE 49 - No Play.",REG,NE,NE,Offensive Penalty,2,10
2011,NE,MIA,16,27,24,NE,MIA,NE,MIA 14,MIA,14,14,Q4,1 and 10,10:49,NE,Illegal Formation,5,"(NE, MIA 14, Q4, 1 and 10) (10:49) (No Huddle) S.Ridley left tackle to MIA 10 for 4 yards (T.Culver). PENALTY on NE-R.Gronkowski, Illegal Formation, 5 yards, enforced at MIA 14 - No Play.",REG,NE,NE,Offensive Penalty,1,10
2011,NE,BUF,17,49,21,NE,BUF,BUF,BUF 49,BUF,49,51,Q1,1 and 10,11:33,NE,Defensive Pass Interference,47,"(BUF, BUF 49, Q1, 1 and 10) (11:33) (Shotgun) R.Fitzpatrick pass incomplete deep middle to D.Hagan. PENALTY on NE-A.Molden, Defensive Pass Interference, 47 yards, enforced at BUF 49 - No Play.",REG,Opponent,NE,Defensive Penalty,1,10
2011,NE,BUF,17,49,21,NE,BUF,BUF,NE 18,NE,18,18,Q1,2 and 6,5:24,BUF,"enforced between downs. BUF 13-St. Johnson 1,004 receiving yds",2,"(BUF, NE 18, Q1, 2 and 6) (5:24) (Shotgun) R.Fitzpatrick pass deep right to St.Johnson for 18 yards, TOUCHDOWN. PENALTY on BUF-St.Johnson, Unsportsmanlike Conduct, 15 yards, enforced between downs. BUF 13-St. Johnson 1,004 receiving yds, 2nd career 1,000-yard season. Play Challenged by Replay Assistant and Upheld.",REG,Opponent,Opponent,Offensive Penalty,2,6
2011,NE,BUF,17,49,21,NE,BUF,NE,NE 39,NE,39,61,Q1,1 and 10,5:14,BUF,Illegal Contact,5,"(NE, NE 39, Q1, 1 and 10) (5:14) (Shotgun) T.Brady pass incomplete short left to R.Gronkowski. PENALTY on BUF-D.Searcy, Illegal Contact, 5 yards, enforced at NE 39 - No Play.",REG,NE,Opponent,Defensive Penalty,1,10
2011,NE,BUF,17,49,21,NE,BUF,NE,BUF 32,BUF,32,32,Q2,3 and 4,1:10,NE,Offensive Holding,10,"(NE, BUF 32, Q2, 3 and 4) (1:10) (No Huddle, Shotgun) D.Woodhead left guard to BUF 27 for 5 yards (A.Moats). PENALTY on NE-B.Waters, Offensive Holding, 10 yards, enforced at BUF 32 - No Play.",REG,NE,NE,Offensive Penalty,3,4
