Season,Home,Away,Week,Team_Possesion,Field_Position,Quarter,To_go,Time_left_Qtr,Penalty_on,Penalty,Penalty_Yards,game_type
2016,NE,MIA,2,MIA,MIA 14,Q2,1 and 10,:58,NE,Defensive 12 On-field,5,REG
2016,NE,MIA,2,MIA,MIA 25,Q3,1 and 10,15:00,MIA,Offensive Holding,10,REG
2016,NE,MIA,2,NE,MIA 30,Q3,2 and 9,10:22,NE,Offensive Holding,10,REG
2016,NE,MIA,2,NE,MIA 25,Q3,3 and 4,9:16,MIA,Unsportsmanlike Conduct,9,REG
2016,NE,MIA,2,NE,NE 41,Q3,4 and 17,2:18,MIA,Illegal Block Above the Waist,10,REG
2016,NE,MIA,2,MIA,NE 32,Q4,1 and 10,15:00,NE,Defensive Pass Interference,20,REG
2016,NE,MIA,2,NE,MIA 35,Q4,2 and 5,12:33,NE,Offensive Holding,10,REG
2016,NE,HOU,3,HOU,HOU 37,Q1,4 and 19,12:25,HOU,Interference with Opportunity to Catch,15,REG
2016,NE,HOU,3,NE,NE 25,Q1,3 and 5,5:52,HOU,Defensive Pass Interference,12,REG
2016,NE,HOU,3,NE,HOU 22,Q1,1 and 10,2:01,NE,False Start,5,REG
2016,NE,HOU,3,HOU,NE 45,Q2,,14:17,HOU,Illegal Formation,5,REG
2016,NE,HOU,3,NE,NE 18,Q2,2 and 10,8:10,NE,False Start,5,REG
2016,NE,HOU,3,NE,HOU 7,Q3,2 and 7,6:32,HOU,Defensive Pass Interference,6,REG
2016,NE,HOU,3,NE,HOU 2,Q3,3 and 2,5:49,HOU,Defensive Pass Interference,1,REG
2016,NE,HOU,3,HOU,HOU 4,Q4,2 and 20,12:49,HOU,Unnecessary Roughness,4,REG
2016,NE,HOU,3,NE,HOU 39,Q4,4 and 5,1:15,NE,Delay of Game,5,REG
2016,NE,BUF,4,NE,NE 9,Q1,1 and 10,14:56,NE,Offensive Pass Interference,4,REG
2016,NE,BUF,4,BUF,NE 14,Q1,2 and 2,8:35,BUF,Offensive Holding,10,REG
2016,NE,BUF,4,BUF,NE 18,Q1,1 and 10,:10,BUF,Unnecessary Roughness,15,REG
2016,NE,BUF,4,NE,NE 35,Q2,3 and 10,13:23,NE,False Start,5,REG
2016,NE,BUF,4,NE,NE 34,Q2,4 and 11,12:34,BUF,Unsportsmanlike Conduct,5,REG
2016,NE,BUF,4,BUF,NE 48,Q2,3 and 4,9:43,NE,Defensive Holding,5,REG
2016,NE,BUF,4,NE,BUF 8,Q2,3 and 1,5:38,NE,Offensive Holding,10,REG
2016,NE,BUF,4,BUF,BUF 21,Q2,1 and 10,3:09,BUF,Offensive Holding,10,REG
2016,NE,BUF,4,NE,BUF 47,Q3,1 and 10,6:40,NE,Chop Block,15,REG
2016,NE,BUF,4,NE,NE 44,Q3,4 and 19,5:06,NE,False Start,5,REG
2016,NE,BUF,4,BUF,BUF 45,Q3,2 and 6,2:30,NE,Roughing the Passer,15,REG
2016,NE,BUF,4,NE,NE 38,Q4,1 and 10,13:55,NE,False Start,5,REG
2016,NE,BUF,4,BUF,BUF 23,Q4,2 and 14,11:30,BUF,Offensive Holding,10,REG
2016,NE,BUF,4,BUF,BUF 46,Q4,2 and 2,8:58,BUF,Offensive Holding,10,REG
2016,NE,BUF,4,NE,NE 40,Q4,1 and 10,6:43,NE,Offensive Holding,10,REG
2016,CLE,NE,5,CLE,CLE 48,Q1,2 and 3,9:02,NE,Defensive Holding,5,REG
2016,CLE,NE,5,NE,NE 25,Q1,1 and 10,6:09,CLE,Encroachment,5,REG
2016,CLE,NE,5,CLE,CLE 2,Q2,2 and 10,5:28,NE,Defensive Pass Interference,21,REG
2016,CLE,NE,5,NE,NE 33,Q3,3 and 2,14:24,CLE,Defensive Holding,5,REG
2016,CLE,NE,5,CLE,CLE 27,Q3,3 and 7,10:59,NE,Disqualification,15,REG
2016,CLE,NE,5,NE,NE 34,Q3,1 and 10,8:06,NE,Offensive Holding,10,REG
2016,CLE,NE,5,NE,NE 30,Q3,4 and 14,6:53,CLE,Offensive Holding,10,REG
2016,CLE,NE,5,CLE,NE 12,Q4,1 and 10,15:00,CLE,Offensive Holding,10,REG
2016,CLE,NE,5,NE,CLE 28,Q4,1 and 10,10:52,NE,Offensive Holding,10,REG
2016,CLE,NE,5,NE,CLE 35,Q4,2 and 17,9:51,CLE,Illegal Use of Hands,5,REG
2016,NE,CIN,6,NE,CIN 45,Q1,1 and 10,5:00,NE,Offensive Holding,10,REG
2016,NE,CIN,6,CIN,CIN 31,Q1,3 and 2,:38,NE,Illegal Use of Hands,5,REG
2016,NE,CIN,6,CIN,NE 40,Q2,1 and 10,12:52,CIN,False Start,5,REG
2016,NE,CIN,6,CIN,NE 44,Q2,2 and 14,12:03,CIN,Offensive Holding,10,REG
2016,NE,CIN,6,NE,NE 17,Q2,3 and 18,2:31,CIN,Illegal Contact,5,REG
2016,NE,CIN,6,NE,NE 40,Q3,2 and 12,10:02,NE,False Start,5,REG
2016,NE,CIN,6,CIN,CIN 16,Q3,2 and 10,7:40,CIN,Offensive Holding,8,REG
2016,NE,CIN,6,NE,CIN 47,Q4,3 and 7,9:45,NE,False Start,5,REG
2016,NE,CIN,6,NE,NE 48,Q4,3 and 12,9:23,CIN,Defensive Holding,5,REG
2016,NE,CIN,6,NE,CIN 20,Q4,1 and 10,8:14,NE,Taunting,15,REG
2016,NE,CIN,6,CIN,CIN 25,Q4,1 and 10,6:04,CIN,False Start,5,REG
2016,NE,CIN,6,NE,CIN 28,Q4,3 and 5,2:22,CIN,Face Mask (15 Yards),8,REG
2016,NE,CIN,6,NE,CIN 1,Q4,4 and 1,1:05,NE,Unnecessary Roughness,15,REG
2016,PIT,NE,7,PIT,NE 20,Q1,1 and 10,12:02,PIT,False Start,5,REG
2016,PIT,NE,7,PIT,PIT 30,Q1,2 and 8,2:13,PIT,Offensive Pass Interference,10,REG
2016,PIT,NE,7,PIT,PIT 34,Q1,4 and 4,1:00,PIT,Illegal Formation,5,REG
2016,PIT,NE,7,NE,NE 45,Q2,1 and 10,13:53,PIT,Unnecessary Roughness,15,REG
2016,PIT,NE,7,NE,PIT 27,Q2,2 and 10,13:18,NE,False Start,5,REG
2016,PIT,NE,7,PIT,PIT 48,Q2,2 and 9,7:26,NE,Unnecessary Roughness,15,REG
2016,PIT,NE,7,PIT,NE 14,Q2,3 and 3,5:00,PIT,Offensive Holding,10,REG
2016,PIT,NE,7,NE,NE 25,Q3,2 and 10,14:54,NE,Offensive Holding,10,REG
2016,PIT,NE,7,NE,NE 23,Q3,4 and 12,13:42,PIT,Offensive Holding,10,REG
2016,PIT,NE,7,PIT,PIT 42,Q3,1 and 10,4:57,PIT,False Start,5,REG
2016,PIT,NE,7,PIT,NE 40,Q3,2 and 7,1:50,PIT,False Start,5,REG
2016,PIT,NE,7,NE,NE 44,Q4,1 and 10,9:00,NE,Offensive Holding,10,REG
2016,PIT,NE,7,PIT,PIT 20,Q4,1 and 10,6:57,PIT,Offensive Holding,10,REG
2016,PIT,NE,7,PIT,NE 44,Q4,2 and 10,1:13,PIT,Offensive Pass Interference,10,REG
2016,BUF,NE,8,NE,NE 30,Q1,2 and 10,10:50,BUF,Defensive 12 On-field,5,REG
2016,BUF,NE,8,NE,NE 35,Q1,,,BUF,Offensive Holding,6,REG
2016,BUF,NE,8,NE,BUF 45,Q1,1 and 10,3:41,NE,Offensive Pass Interference,10,REG
2016,BUF,NE,8,NE,NE 45,Q1,1 and 20,3:05,BUF,Defensive Holding,5,REG
2016,BUF,NE,8,NE,BUF 48,Q1,3 and 8,2:18,NE,Ineligible Downfield Pass,5,REG
2016,BUF,NE,8,BUF,BUF 45,Q2,2 and 9,12:01,BUF,Illegal Formation,5,REG
2016,BUF,NE,8,BUF,BUF 40,Q2,2 and 14,11:34,BUF,Offensive Pass Interference,10,REG
2016,BUF,NE,8,BUF,BUF 41,Q2,1 and 10,8:40,BUF,Offensive Holding,10,REG
2016,BUF,NE,8,BUF,BUF 39,Q2,3 and 12,7:33,NE,Defensive Pass Interference,29,REG
2016,BUF,NE,8,BUF,NE 7,Q2,1 and 7,6:51,NE,Defensive 12 On-field,4,REG
2016,BUF,NE,8,BUF,BUF 41,Q2,1 and 10,3:34,BUF,Offensive Holding,10,REG
2016,BUF,NE,8,BUF,NE 36,Q2,1 and 10,:55,NE,Illegal Contact,5,REG
2016,BUF,NE,8,NE,BUF 29,Q3,3 and 5,4:43,BUF,Defensive 12 On-field,5,REG
2016,BUF,NE,8,NE,BUF 17,Q3,3 and 3,3:57,BUF,Unnecessary Roughness,6,REG
2016,BUF,NE,8,NE,BUF 3,Q3,2 and 3,3:14,BUF,Defensive Holding,2,REG
2016,BUF,NE,8,BUF,NE 25,Q3,1 and 10,1:39,NE,Defensive Pass Interference,19,REG
2016,BUF,NE,8,NE,NE 29,Q4,3 and 7,12:47,BUF,Roughing the Passer,15,REG
2016,BUF,NE,8,NE,BUF 20,Q4,3 and 12,9:34,BUF,Defensive Holding,5,REG
2016,BUF,NE,8,NE,BUF 11,Q4,2 and 6,8:56,NE,False Start,5,REG
2016,BUF,NE,8,BUF,BUF 35,Q4,1 and 10,6:37,NE,Illegal Contact,5,REG
2016,BUF,NE,8,BUF,NE 37,Q4,2 and 4,5:29,NE,Illegal Use of Hands,5,REG
2016,BUF,NE,8,BUF,NE 30,Q4,3 and 12,1:08,NE,Defensive Pass Interference,29,REG
2016,NE,SEA,10,NE,SEA 10,Q1,2 and 8,10:35,SEA,Defensive Pass Interference,9,REG
2016,NE,SEA,10,SEA,SEA 27,Q1,3 and 4,4:38,NE,Defensive Pass Interference,20,REG
2016,NE,SEA,10,SEA,NE 31,Q2,1 and 10,13:37,SEA,False Start,5,REG
2016,NE,SEA,10,SEA,SEA 38,Q2,3 and 8,7:00,NE,Defensive Offside,5,REG
2016,NE,SEA,10,NE,NE 34,Q2,2 and 7,4:32,SEA,Face Mask (15 Yards),15,REG
2016,NE,SEA,10,NE,SEA 2,Q2,2 and 2,1:22,SEA,Defensive Holding,1,REG
2016,NE,SEA,10,SEA,SEA 32,Q3,4 and 3,13:39,NE,Clipping,9,REG
2016,NE,SEA,10,NE,NE 17,Q3,3 and 2,12:25,SEA,Roughing the Passer,15,REG
2016,NE,SEA,10,SEA,NE 27,Q3,2 and 7,5:49,NE,Defensive Pass Interference,7,REG
2016,NE,SEA,10,SEA,NE 13,Q3,3 and 13,3:09,SEA,Intentional Grounding,10,REG
2016,NE,SEA,10,NE,SEA 27,Q3,2 and 10,:52,NE,Offensive Holding,10,REG
2016,NE,SEA,10,NE,SEA 37,Q3,2 and 20,:33,NE,False Start,5,REG
2016,NE,SEA,10,SEA,NE 1,Q4,3 and 1,9:03,SEA,False Start,4,REG
2016,NE,SEA,10,NE,SEA 49,Q4,3 and 5,2:34,NE,False Start,5,REG
2016,NE,SEA,10,NE,SEA 2,Q4,4 and 2,:14,SEA,Defensive 12 On-field,1,REG
2016,SF,NE,11,SF,SF 31,Q1,2 and 4,9:35,SF,False Start,5,REG
2016,SF,NE,11,NE,SF 40,Q2,2 and 6,9:48,SF,Defensive Offside,5,REG
2016,SF,NE,11,NE,SF 35,Q2,2 and 1,9:38,NE,Offensive Holding,10,REG
2016,SF,NE,11,NE,SF 45,Q2,2 and 11,9:31,NE,Intentional Grounding,10,REG
2016,SF,NE,11,SF,NE 23,Q2,2 and 9,5:13,NE,Defensive Holding,5,REG
2016,SF,NE,11,SF,SF 35,Q2,,,SF,Low Block,15,REG
2016,SF,NE,11,NE,NE 40,Q2,2 and 10,4:46,NE,False Start,5,REG
2016,SF,NE,11,NE,NE 27,Q2,1 and 10,1:48,SF,Defensive Offside,5,REG
2016,SF,NE,11,SF,SF 39,Q3,4 and 2,10:58,NE,Illegal Block Above the Waist,10,REG
2016,SF,NE,11,NE,NE 30,Q3,2 and 9,8:23,SF,Unsportsmanlike Conduct,15,REG
2016,SF,NE,11,NE,NE 37,Q4,3 and 3,11:26,SF,Defensive Offside,5,REG
2016,SF,NE,11,SF,SF 25,Q4,2 and 10,6:11,SF,False Start,5,REG
2016,SF,NE,11,NE,SF 41,Q4,2 and 3,1:55,SF,Defensive Offside,5,REG
2016,SF,NE,11,NE,SF 7,Q4,1 and 7,1:34,SF,Unnecessary Roughness,3,REG
2016,NYJ,NE,12,NE,NYJ 39,Q2,1 and 10,11:46,NYJ,Defensive Pass Interference,31,REG
2016,NYJ,NE,12,NYJ,NYJ 30,Q2,3 and 1,5:13,NE,Neutral Zone Infraction,5,REG
2016,NYJ,NE,12,NYJ,NYJ 25,Q3,1 and 10,15:00,NYJ,Offensive Holding,10,REG
2016,NYJ,NE,12,NE,NYJ 18,Q3,4 and 1,8:41,NYJ,Neutral Zone Infraction,5,REG
2016,NYJ,NE,12,NE,NE 12,Q3,2 and 10,1:43,NYJ,Neutral Zone Infraction,5,REG
2016,NYJ,NE,12,NE,NE 35,Q4,,,NYJ,Illegal Block Above the Waist,8,REG
2016,NYJ,NE,12,NYJ,NYJ 37,Q4,2 and 4,5:27,NYJ,Intentional Grounding,7,REG
2016,NYJ,NE,12,NYJ,NYJ 30,Q4,4 and 11,5:16,NE,Offensive Holding,10,REG
2016,NE,LA,13,NE,NE 35,Q1,1 and 10,9:38,NE,Offensive Holding,10,REG
2016,NE,LA,13,NE,NE 31,Q2,3 and 1,10:25,NE,Offensive Holding,10,REG
2016,NE,LA,13,NE,LA 28,Q2,1 and 10,2:08,LA,Neutral Zone Infraction,5,REG
2016,NE,LA,13,LA,LA 23,Q3,1 and 10,14:57,LA,False Start,5,REG
2016,NE,LA,13,NE,NE 16,Q3,1 and 10,14:03,NE,Illegal Shift,5,REG
2016,NE,LA,13,LA,NE 30,Q3,2 and 7,9:48,LA,Offensive Holding,10,REG
2016,NE,LA,13,LA,LA 35,Q3,2 and 10,1:34,LA,Offensive Holding,10,REG
2016,NE,LA,13,NE,LA 26,Q4,2 and 6,11:59,NE,Offensive Holding,10,REG
2016,NE,LA,13,LA,LA 15,Q4,4 and 17,9:24,NE,Offensive Holding,5,REG
2016,NE,LA,13,NE,NE 30,Q4,4 and 2,3:43,NE,False Start,5,REG
2016,NE,LA,13,LA,NE 2,Q4,2 and 2,1:20,NE,Defensive 12 On-field,1,REG
2016,NE,LA,13,LA,NE 1,Q4,2 and 1,1:20,NE,Encroachment,0,REG
2016,NE,BAL,14,NE,NE 46,Q1,2 and 9,9:00,BAL,Defensive Holding,5,REG
2016,NE,BAL,14,NE,BAL 31,Q1,2 and 10,8:10,NE,Intentional Grounding,10,REG
2016,NE,BAL,14,BAL,BAL 24,Q1,3 and 6,7:11,NE,Unnecessary Roughness,15,REG
2016,NE,BAL,14,BAL,BAL 49,Q2,2 and 4,15:00,BAL,False Start,5,REG
2016,NE,BAL,14,BAL,NE 41,Q2,4 and 7,13:02,BAL,False Start,5,REG
2016,NE,BAL,14,NE,BAL 22,Q2,1 and 10,11:48,NE,Illegal Shift,5,REG
2016,NE,BAL,14,BAL,BAL 26,Q2,2 and 9,8:53,NE,Offensive Holding,10,REG
2016,NE,BAL,14,BAL,BAL 39,Q2,4 and 2,2:28,BAL,False Start,5,REG
2016,NE,BAL,14,NE,NE 17,Q2,1 and 10,2:18,NE,Offensive Holding,8,REG
2016,NE,BAL,14,NE,NE 35,Q3,,,BAL,Offensive Holding,7,REG
2016,NE,BAL,14,BAL,BAL 34,Q3,2 and 1,8:10,BAL,False Start,4,REG
2016,NE,BAL,14,NE,NE 45,Q3,2 and 6,4:23,NE,Offensive Holding,10,REG
2016,NE,BAL,14,BAL,BAL 30,Q4,2 and 4,12:14,BAL,Illegal Motion,6,REG
2016,NE,BAL,14,BAL,BAL 34,Q4,1 and 10,11:03,BAL,Offensive Holding,10,REG
2016,DEN,NE,15,NE,NE 47,Q1,2 and 2,5:55,DEN,Defensive Holding,5,REG
2016,DEN,NE,15,NE,DEN 33,Q2,1 and 10,13:37,NE,Offensive Holding,10,REG
2016,DEN,NE,15,DEN,DEN 31,Q2,3 and 3,9:40,NE,Neutral Zone Infraction,5,REG
2016,DEN,NE,15,DEN,DEN 39,Q3,2 and 8,11:54,DEN,Offensive Holding,10,REG
2016,DEN,NE,15,DEN,DEN 28,Q3,4 and 7,4:38,NE,Offensive Holding,10,REG
2016,DEN,NE,15,NE,NE 10,Q3,1 and 10,4:25,NE,False Start,5,REG
2016,DEN,NE,15,NE,NE 30,Q4,2 and 10,5:30,DEN,Defensive Holding,5,REG
2016,DEN,NE,15,NE,DEN 48,Q4,3 and 3,3:46,DEN,Unnecessary Roughness,15,REG
2016,DEN,NE,15,DEN,NE 28,Q4,1 and 10,:43,DEN,Intentional Grounding,14,REG
2016,NE,NYJ,16,NYJ,NYJ 37,Q2,1 and 10,2:00,NE,Illegal Use of Hands,5,REG
2016,NE,NYJ,16,NE,NE 28,Q2,1 and 10,:38,NYJ,Defensive Pass Interference,47,REG
2016,NE,NYJ,16,NE,NE 36,Q3,1 and 10,13:29,NE,Illegal Use of Hands,10,REG
2016,NE,NYJ,16,NE,NYJ 41,Q3,1 and 10,9:05,NYJ,Defensive 12 On-field,5,REG
2016,NE,NYJ,16,NE,NYJ 2,Q3,3 and 2,4:11,NYJ,Defensive Holding,1,REG
2016,NE,NYJ,16,NE,NE 35,Q3,,,NE,Offensive Offside,5,REG
2016,NE,NYJ,16,NYJ,NYJ 14,Q3,1 and 10,3:09,NYJ,False Start,5,REG
2016,NE,NYJ,16,NYJ,NYJ 47,Q3,1 and 10,:38,NYJ,Face Mask (15 Yards),15,REG
2016,NE,NYJ,16,NE,NYJ 7,Q4,3 and 7,13:32,NYJ,Defensive Holding,4,REG
2016,MIA,NE,17,MIA,MIA 27,Q1,3 and 8,6:22,MIA,False Start,5,REG
2016,MIA,NE,17,MIA,MIA 22,Q1,4 and 13,5:51,MIA,Offensive Holding,10,REG
2016,MIA,NE,17,NE,MIA 24,Q1,1 and 10,:59,NE,Unsportsmanlike Conduct,15,REG
2016,MIA,NE,17,MIA,MIA 31,Q2,2 and 4,14:22,MIA,False Start,5,REG
2016,MIA,NE,17,MIA,MIA 46,Q2,4 and 4,11:48,NE,Offensive Holding,10,REG
2016,MIA,NE,17,NE,MIA 37,Q2,3 and 3,7:10,MIA,Defensive Pass Interference,8,REG
2016,MIA,NE,17,NE,MIA 12,Q2,2 and 5,5:07,MIA,Encroachment,5,REG
2016,MIA,NE,17,MIA,NE 8,Q2,2 and 5,:36,MIA,Unsportsmanlike Conduct,15,REG
2016,MIA,NE,17,MIA,NE 43,Q3,1 and 10,11:55,MIA,Illegal Shift,5,REG
2016,MIA,NE,17,NE,NE 26,Q3,2 and 4,8:16,NE,Offensive Holding,10,REG
2016,MIA,NE,17,MIA,MIA 28,Q3,4 and 4,4:44,NE,Offensive Holding,10,REG
2016,MIA,NE,17,NE,NE 29,Q3,1 and 10,:52,NE,False Start,5,REG
2016,MIA,NE,17,NE,NE 23,Q4,2 and 16,15:00,NE,Offensive Holding,10,REG
2016,MIA,NE,17,MIA,NE 6,Q4,1 and 6,10:06,MIA,Illegal Motion,5,REG
2016,MIA,NE,17,NE,MIA 2,Q4,,,MIA,Face Mask (15 Yards),15,REG
2016,MIA,NE,17,NE,NE 6,Q4,1 and 10,3:43,NE,Face Mask (15 Yards),4,REG
2017,NE,KC,1,NE,KC 14,Q1,1 and 10,12:24,KC,Defensive Pass Interference,12,REG
2017,NE,KC,1,NE,KC 20,Q1,3 and 11,9:53,KC,Defensive Offside,5,REG
2017,NE,KC,1,NE,KC 17,Q1,1 and 10,1:10,KC,Defensive 12 On-field,5,REG
2017,NE,KC,1,NE,NE 35,Q2,,,NE,Unnecessary Roughness,15,REG
2017,NE,KC,1,NE,KC 5,Q2,2 and 5,7:42,KC,Defensive Holding,3,REG
2017,NE,KC,1,KC,KC 29,Q2,4 and 17,3:57,KC,Interference with Opportunity to Catch,15,REG
2017,NE,KC,1,NE,NE 44,Q2,4 and 6,2:55,KC,Offensive Holding,9,REG
2017,NE,KC,1,KC,KC 8,Q2,1 and 10,2:47,KC,Offensive Holding,4,REG
2017,NE,KC,1,KC,NE 21,Q2,1 and 10,:28,NE,Defensive Pass Interference,20,REG
2017,NE,KC,1,KC,KC 35,Q3,1 and 10,14:23,KC,Offensive Holding,10,REG
2017,NE,KC,1,NE,NE 26,Q3,4 and 12,9:37,KC,Unnecessary Roughness,15,REG
2017,NE,KC,1,NE,NE 46,Q3,1 and 10,6:22,KC,Defensive Holding,5,REG
2017,NE,KC,1,NE,KC 27,Q3,1 and 10,5:40,KC,Defensive Pass Interference,26,REG
2017,NE,KC,1,KC,KC 13,Q3,1 and 10,4:56,KC,Taunting,10,REG
2017,NE,KC,1,KC,KC 11,Q3,4 and 12,3:22,NE,Running Into the Kicker,5,REG
2017,NE,KC,1,KC,KC 16,Q3,4 and 7,3:13,NE,Running Into the Kicker,5,REG
2017,NE,KC,1,NE,KC 10,Q3,3 and 10,:20,NE,Illegal Forward Pass,5,REG
2017,NE,KC,1,KC,KC 10,Q3,1 and 10,:04,KC,False Start,5,REG
2017,NE,KC,1,KC,KC 49,Q4,4 and 1,10:46,KC,Delay of Game,5,REG
2017,NE,KC,1,NE,NE 18,Q4,4 and 17,4:31,KC,Illegal Block Above the Waist,10,REG
2017,NE,KC,1,KC,NE 38,Q4,3 and 6,2:32,NE,Defensive 12 On-field,5,REG
2017,NO,NE,2,NE,NE 35,Q1,,,NE,Face Mask (15 Yards),15,REG
2017,NO,NE,2,NO,NO 28,Q1,1 and 10,5:23,NO,Offensive Holding,10,REG
2017,NO,NE,2,NO,NO 35,Q2,2 and 10,14:29,NE,Defensive Offside,5,REG
2017,NO,NE,2,NO,NE 16,Q2,4 and 8,8:28,NE,Defensive Offside,5,REG
2017,NO,NE,2,NO,NE 11,Q2,4 and 3,8:23,NO,Delay of Game,5,REG
2017,NO,NE,2,NE,NE 36,Q2,1 and 10,1:38,NE,Offensive Holding,10,REG
2017,NO,NE,2,NE,NE 27,Q3,3 and 5,9:36,NO,Defensive 12 On-field,5,REG
2017,NO,NE,2,NE,NE 33,Q3,3 and 9,8:52,NO,Defensive Holding,5,REG
2017,NO,NE,2,NE,NE 44,Q3,4 and 4,7:42,NE,Offensive 12 On-field,5,REG
2017,NO,NE,2,NO,NO 38,Q3,2 and 5,:07,NO,Illegal Use of Hands,10,REG
2017,NO,NE,2,NE,NO 3,Q4,1 and 3,11:17,NE,Illegal Shift,6,REG
2017,NO,NE,2,NE,NO 9,Q4,1 and 9,11:13,NE,Offensive Holding,10,REG
2017,NO,NE,2,NE,NO 18,Q4,3 and 8,2:00,NE,False Start,5,REG
2017,NO,NE,2,NE,NO 30,Q4,4 and 20,1:11,NE,Delay of Game,5,REG
2017,NE,HOU,3,NE,HOU 10,Q1,2 and 10,11:09,HOU,Defensive Holding,5,REG
2017,NE,HOU,3,HOU,HOU 23,Q1,2 and 9,9:52,NE,Defensive Pass Interference,34,REG
2017,NE,HOU,3,NE,HOU 45,Q2,3 and 13,15:00,HOU,Neutral Zone Infraction,5,REG
2017,NE,HOU,3,NE,HOU 12,Q2,1 and 10,12:57,HOU,Defensive Holding,5,REG
2017,NE,HOU,3,HOU,HOU 38,Q2,2 and 7,11:10,HOU,False Start,5,REG
2017,NE,HOU,3,HOU,HOU 33,Q2,2 and 12,10:49,HOU,Offensive Holding,10,REG
2017,NE,HOU,3,HOU,HOU 46,Q2,1 and 10,8:57,NE,Unnecessary Roughness,15,REG
2017,NE,HOU,3,HOU,HOU 21,Q2,2 and 5,3:17,HOU,Illegal Formation,5,REG
2017,NE,HOU,3,NE,NE 30,Q2,1 and 10,1:02,HOU,Defensive Holding,5,REG
2017,NE,HOU,3,NE,NE 35,Q3,,,NE,Offside on Free Kick,5,REG
2017,NE,HOU,3,HOU,HOU 39,Q3,2 and 17,10:09,HOU,Delay of Game,5,REG
2017,NE,HOU,3,HOU,NE 17,Q3,2 and 7,7:28,NE,Illegal Contact,5,REG
2017,NE,HOU,3,NE,NE 46,Q3,3 and 4,4:22,HOU,Defensive 12 On-field,5,REG
2017,NE,HOU,3,HOU,HOU 33,Q4,1 and 10,5:55,HOU,Offensive Pass Interference,10,REG
2017,NE,HOU,3,NE,NE 25,Q4,2 and 10,2:20,NE,Offensive Holding,10,REG
2017,NE,CAR,4,NE,NE 41,Q1,3 and 5,5:40,NE,Offensive Pass Interference,10,REG
2017,NE,CAR,4,NE,CAR 42,Q2,2 and 6,15:00,NE,Offensive Pass Interference,10,REG
2017,NE,CAR,4,NE,NE 48,Q2,2 and 16,14:35,CAR,Defensive Pass Interference,33,REG
2017,NE,CAR,4,CAR,NE 37,Q3,3 and 8,4:49,NE,Illegal Use of Hands,5,REG
2017,NE,CAR,4,NE,NE 41,Q3,4 and 10,:57,NE,Interference with Opportunity to Catch,15,REG
2017,NE,CAR,4,CAR,CAR 36,Q3,2 and 10,:43,NE,Defensive Offside,5,REG
2017,NE,CAR,4,CAR,CAR 27,Q4,3 and 7,2:23,NE,Illegal Use of Hands,5,REG
2017,NE,CAR,4,CAR,NE 41,Q4,1 and 10,:47,NE,Defensive Holding,5,REG
2017,TB,NE,5,NE,NE 42,Q1,3 and 4,4:36,TB,Defensive Holding,5,REG
2017,TB,NE,5,NE,TB 40,Q1,1 and 10,3:50,NE,Offensive Holding,10,REG
2017,TB,NE,5,NE,TB 36,Q1,,3:28,TB,Defensive Holding,5,REG
2017,TB,NE,5,TB,TB 26,Q1,4 and 9,:33,NE,Illegal Block Above the Waist,10,REG
2017,TB,NE,5,NE,NE 29,Q2,4 and 4,13:55,NE,False Start,5,REG
2017,TB,NE,5,TB,TB 32,Q2,1 and 10,13:38,TB,Illegal Block Above the Waist,10,REG
2017,TB,NE,5,TB,NE 23,Q2,2 and 10,10:43,TB,Offensive Holding,10,REG
2017,TB,NE,5,TB,NE 33,Q2,3 and 20,10:08,NE,Illegal Use of Hands,5,REG
2017,TB,NE,5,NE,NE 43,Q2,1 and 10,7:58,NE,Illegal Peelback,15,REG
2017,TB,NE,5,TB,TB 26,Q2,4 and 9,2:28,TB,Unsportsmanlike Conduct,15,REG
2017,TB,NE,5,TB,TB 27,Q2,2 and 5,:09,NE,Roughing the Passer,15,REG
2017,TB,NE,5,TB,TB 47,Q2,1 and 10,:02,NE,Roughing the Passer,15,REG
2017,TB,NE,5,TB,TB 32,Q3,4 and 3,13:32,NE,Offensive Holding,7,REG
2017,TB,NE,5,NE,TB 33,Q3,1 and 10,11:48,NE,Illegal Block Above the Waist,10,REG
2017,TB,NE,5,NE,TB 38,Q3,2 and 15,10:50,TB,Illegal Contact,5,REG
2017,TB,NE,5,TB,TB 33,Q3,4 and 2,9:11,NE,Neutral Zone Infraction,5,REG
2017,TB,NE,5,NE,NE 13,Q3,2 and 7,6:18,NE,Offensive Pass Interference,6,REG
2017,TB,NE,5,NE,NE 37,Q3,1 and 10,4:37,NE,Illegal Shift,5,REG
2017,TB,NE,5,TB,NE 3,Q4,3 and 3,5:56,TB,Illegal Use of Hands,10,REG
2017,TB,NE,5,TB,TB 35,Q4,,,TB,Offside on Free Kick,5,REG
2017,TB,NE,5,TB,TB 49,Q4,1 and 10,:44,TB,False Start,5,REG
2017,NYJ,NE,6,NE,NYJ 25,Q2,2 and 8,5:30,NYJ,Defensive Pass Interference,24,REG
2017,NYJ,NE,6,NE,NE 43,Q2,1 and 10,1:38,NYJ,Unnecessary Roughness,15,REG
2017,NYJ,NE,6,NYJ,NE 47,Q2,1 and 10,:53,NYJ,Illegal Use of Hands,10,REG
2017,NYJ,NE,6,NE,NYJ 41,Q3,2 and 3,13:21,NE,Offensive Pass Interference,10,REG
2017,NYJ,NE,6,NE,NE 44,Q3,2 and 8,3:38,NYJ,Defensive Holding,5,REG
